raw	permuted
00101001111001101111110110010011111111001001110001000011100000	11011001111001011010100010111011001100010101001011100101110010
10001001111001001011110100010011111101000001010001000011100111	11011001110101011110100010111001100100110100000010100001110010
00000010111000101111111100000111111111000001100001001011111010	11010011011111011001100010011010001100011100101010100001110110
00001001011000001011110100010111111101000001110001001011110110	11011011010111011010100010111011100100011100000000100001110010
00101100111000001011111100010111111111001000110000000011100010	11011010010101011000100010111011001100010101100010101101010010
10101000111001001011110110010111111111000001100001100011100100	11011011110001011100100010111010101100010100000011110101110010
00001000111001001111111110000011111111011001000001000011100110	11011001110101011000100010011000101110010101101011100001110010
00001001111011001001110110010111111111001000110001100011100110	11011011110101011010100010111011101100010101000011110000011010
10001001111001001011110110000111111111001000000001000011110010	11011011110111011110100010011000001100010101000011100001010010
00001100111000101111111110010110111111001000100001000011110010	11011011011111011000100010111010001100010101101011101001000010
00001000111000001011111110010111111111000001110001001011100100	11011011010001011000100010111011101100011100100011100001110010
00100011111000101011111110010111111111001001100000000011100111	11010010011101011010100010111010101100110101100011100101110110
00001011111000011011110110000111111111000001110001000011100100	11011111010001011010100010011011101100010100000011100001110110
00001000111000001111111110010111101111001001010001000011100110	11011011010101011000000010111001101100010101101011100001110010
00001001111011101001111100010111111101001000110001000011110010	11011011111111011010100010111011000100010101100010100000011010
10101000111000101111111110000111111111000000010001000011100100	11011011011001011100100010011001101100010100101011100101010010
00001000011001111111111110000111101111001001010000001011100010	11011110111101011000000010011001001100011101101001100001110010
00101001111000001011111110000011111111000001110000000011100010	11011000010101011010100010011011001100010100100011100101110010
00001000111010001011111110000111111101000001110001001111110110	11011011010111111000100010011011100100011100100011100001111010
00001000111010011001110110000111111111000001100001000011100111	11011111010101011000100010011010101100110100000011100000111010
10101001111001001111111110010111111111001000110001100011100110	11011011110101011110100010111011101100010101101011110101010010
00101001011010001011111110000111111111000001110011000011110010	11011011010111011010100010011011001100010100100101100101111010
10001110011011001011110100000111111111000001100001000011100000	11011011110001011100100010011010001100010100000000101001111110
10101001111000101001110100010111111111000001100000000111100111	11011010011101111110100010111010101100110100000010100100110010
00101011111001101011111110010111111111001001110000000011100001	11011010111001011010100010111011001100110101100011100101110110
00001001111001001001110110010111111101001001110000000011100010	11011010110101011010100010111011000100010101000011100000110010
10101011111000111111110110000011111101000001010001100011100111	11011101011101011110100010011001100100110100001011110101110110
00001011111010001001110110000111111111000001110001000011100010	11011011010101011010100010011011001100010100000011100000111110
10001001111001001111110110010111111111000000100001100011100011	11011011110101011110100010111010001100110100001011110001010010
00001001111000011001111100000111111101000000100001100011110010	11011111010111011010100010011010000100010100100010110000010010
00101011111001001011111110000111111110001000110000000011100010	11011010110101011010100010011011001000010101100011100101010110
00101001111001001111110110010011111101010000110000100011100000	11011000110001011010100010111011000110010100001011110101010010
10001001111001101101110110110111111111000001110001000011000110	10011011111101011110100010111011111100010100001011100000110010
00001001111011011011110110010111111110000001110101000011111000	11011111110011011011100010111011001000010100000011100011111010
00101001111011101011110110010111111101001001110001001011110111	11011011111111011010100010111011100100111101000011100101111010
00001000111001101011111110000111111111000001110001000011100011	11011011111101011000100010011011001100110100100011100001110010
00001001111000001001110110010011110101000001110001100011100011	11011001010101011010100010111011000100100100000011110000110010
00100001111000101011110110010111111111001000110001000011110111	11010011011111011010100010111011101100110101000011100101010010
00101001111001001011110110010011111011000001110001000011100000	11011001110001011010100000111011001100010100000011100101110010
00101011111000001011111110000111111111000000010001000011100110	11011011010101011010100010011001101100010100100011100101010110
00001111011001001111111100010111111111001001110001000111100110	11011011110101111010100010111011101100010101101000101001110110
00001001111000101111110110110111111111000000110001001011100110	11011011011101011010100010111011111100011100001011100001010010
00001000111001001011110110000111111111001001110001000011100010	11011011110101011000100010011011001100010101000011100001110010
10001010111010001011110100010101101111000001110001000011000010	10011011010101011100000010111011001100010100000010100001111100
10000001111000001101110110010111111101001000110001000111100000	11010011010001111110100010111011000100010101001011100000010010
00001011111000101011110110010111111111001000110001100011100111	11011011011101011010100010111011101100110101000011110001010110
00001000011001101011110110010111111111000000010000000011100010	11011010111101011000100010111001001100010100000001100001010010
10000001111001001011111100010111111111001001000001000011100000	11010011110001011110100010111000001100010101100010100001110010
00101000111010001011110110010111111111000001010001000011110010	11011011010111011000100010111001001100010100000011100101111010
00000010111000011011110110000111111101001001110011000011110010	11010111010111011000100010011011000100010101000111100001110110
10101011111000001011110110010111101111001001000001000011100010	11011011010101011110000010111000001100010101000011100101110110
00101001111100001001110110010011111011001001110001000011000000	10011001010001011010110000111011001100010101000011100100110010
10101001111000001011111110010111111111001000110001100011000110	10011011010101011110100010111011101100010101100011110101010010
10001000111010101111110110010111111111000000110000001011100110	11011010011101011100100010111011101100011100001011100001011010
00001000011001001011111110010111101111001001100001000011110010	11011011110111011000000010111010001100010101100001100001110010
10001011111001001011110100010111111111001001110001100011100110	11011011110101011110100010111011101100010101000010110001110110
00000001011000001101110110010011111111001000110001100011100000	11010001010001011010100010111011001100010101001001110000010010
00001001111001001011110110000111111111001001110011000011100011	11011011110101011010100010011011001100110101000111100001110010
10000001111011011011110110010111111101001001110001000011100110	11010111110101011110100010111011100100010101000011100001111010
10101000111000101011110110010111111101000000110000000011100000	11011010011001011100100010111011000100010100000011100101010010
10101111111000101011111110010011111111001000010001100111110010	11011001011111111110100010111001001100010101100011111101010110
00001001111001001011110110010111111111001011100000000011110011	11011010110111011010100011111010001100110101000011100001110010
00000001011001001111110100000111111111000001110001000011100110	11010011110101011010100010011011101100010100001000100001110010
10100000111001101011110110010111111111001000110000001111100011	11010010111101111100100010111011001100111101000011100101010010
00001001111001001011111110010111111111001001100001000011110110	11011011110111011010100010111010101100010101100011100001110010
00001000111000101111110110010111101111000001010001100011110100	11011011011011011000000010111001101100010100001011110001110010
00000000011000001011110110010111111111000000110001000011100010	11010011010101011000100010111011001100010100000001100001010010
00001001011010001011110110000110111111000001110001000011100110	11011011010101011010100010011011101100010100000001100001101010
10001111111001001001110100010111111110001000100001001011110000	11011011110011011110100010111010001000011101000010101000010110
00000001111011001011111110010110111111001000110001100011110010	11010011110111011010100010111011001100010101100011110001001010
10001001111001101111110110010110111101000001110011000011100010	11011011111101011110100010111011000100010100001111100001100010
00001000111001001011110100010011101111000000110001000011100110	11011001110101011000000010111011101100010100000010100001010010
10001000111000001001110110000111111101000001010000000011001110	10011010010101011101100010011001100100010100000011100000110010
10001000111000101011110100010111111111000001100010000011100110	11011010011101011100100010111010101100010100000110100001110010
10001101111011001011110110010111111101001000110001000011100101	11011011110001011110100010111011100100110101000011101001011010
00001001111001011011110110110111111101000000110000001010100111	11011110100101011010100010111011110100111100000011100001010010
10001011111001101011111110010111111111000000110011001111110000	11011011111011111110100010111011001100011100100111100001010110
00100011111011001001111110000011111111001001110000100001100011	11010000110101010010100010011011001100110101100011110100111110
00100011111001001111110110010111111111001000000001000011100110	11010011110101011010100010111000101100010101001011100101010110
10000000111000011011110110001011111111000001110001100010101010	11010101000101011101100010011011001100010100010011110001110010
11101001111000001111111100000111111111001001110001000011100010	11011011010101011110100010011011001100010101101010100101110011
00101001111001001011110100010111111111001000110001100111100111	11011011110101111010100010111011101100110101000010110101010010
10001001111000001011110100010011111111000001000101000011100011	11011001010101011110100010111000001100110100000010100011110010
10001000111001111011110110010111111111000001110001000011101011	11011111111101011101100010111011001100110100000011100001110010
00001001111011001011110110000011111101000001100001100011110100	11011001110011011010100010011010100100010100000011110001111010
10001000111001001111110110000111111111000001110001000011100010	11011011110101011100100010011011001100010100001011100001110010
00101001111000001011110110010111111111000001110001000011110100	11011011010011011010100010111011101100010100000011100101110010
00101001111001101011111110110111111111001001110001000011110100	11011011111011011010100010111011111100010101100011100101110010
00101000111001001011111110010111110111001000100000000011100110	11011010110101011000100010111010101100000101100011100101010010
10101011111001101011111110000111111111001001110001100011110000	11011011111011011110100010011011001100010101100011110101110110
00001000111001101001110110011101111111000000110000100011100000	11011010111001011000100010111011001100010100010011110000010000
00001101111011001011110110010111111101000001110001000011100110	11011011110101011010100010111011100100010100000011101001111010
00101001111001001101111110000111111111000001010001000111100000	11011011110001111010100010011001001100010100101011100100110010
00001001111001101011110100110111111111001001100001000011100110	11011011111101011010100010111010111100010101000010100001110010
10001001011001101111110110000111111111001001100011100011100000	11011011111001011110100010011010001100010101001101110001110010
00001001111001001001110110110111101101001001110001100011000100	10011011110001011010000010111011110100010101000011110000110010
00001001111010101101111110010111111111000001100000100011100011	11011010011101011010100010111010001100110100101011110000111010
10001010111011101001110110000111111111000001110001000111100001	11011011111001111100100010011011001100110100000011100000111110
00001001111000001111111110110111111111000000110001000011100000	11011011010001011010100010111011011100010100101011100001010010
00101001111001101011110110010111111111001001110001001011100110	11011011111101011010100010111011101100011101000011100101110010
10000001111000101111110100010111111111001001110000100011100010	11010010011101011110100010111011001100010101001010110001110010
00101001111000011011111110010111111111000011110001001011100000	11011111010001011010100011111011001100011100100011100101110010
00101001111000101101111110010111111111011001110010000011100111	11011010011101011010100010111011101110110101101111100100110010
00001011111001101111111110000011011111010001010001100011100110	11011001111100011010100010011001101110010100101011110001110110
00001001111010001001111110100011111111001000100001000011100110	11011001010101011010100010011010111100010101100011100000011010
00111000111000101001111110000111111111000001110001100011100110	11111011011101011000100010011011101100010100100011110100110010
10001011111001111011111110000011111111000001110000001011000000	10011100111001011110100010011011001100011100100011100001110110
00101011111000101011111110010011111111001001100001101011000010	10011001011101011010100010111010001100011101100011110101110110
00101001111001101011110110010011111111000000110001100001100011	11011001111101010010100010111011001100110100000011110101010010
10001011111001001111110110010011111111000000100001000011000001	10011001110001011110100010111010001100110100001011100001010110
00101001111001001011111110011111111111001000110001100001100000	11011011110001010010100010111011001100010101110011110101010010
10001000111001101001111110010111111111000000110001000011100000	11011011111001011100100010111011001100010100100011100000010010
00100000111001001011110110010011111111000001010001100011100010	11010001110101011000100010111001001100010100000011110101110010
00001000111001001011110110110011101111100001100000000011110000	11011000110011011000000010111010011101010100000011100001110010
10001001111001101111111110010111111111000001110001000011000010	10011011111101011110100010111011001100010100101011100001110010
00001001111001101001110110000011111111000000110001100011100010	11011001111101011010100010011011001100010100000011110000010010
00101001111001101011110110000111111111000001110010000011101100	11011010111001011011100010011011101100010100000111100101110010
10101001011010101101110110010011111111001001110001000011100011	11011001011101011110100010111011001100110101001001100100111010
00001100111000001011111110000011111111000001110001000011100100	11011001010001011000100010011011101100010100100011101001110010
10001001111011001101110100100111111111001001100001000011111100	11011011110011011111100010011010111100010101001010100000111010
00101001111001001011110110010111111111001000110000000011100011	11011010110101011010100010111011001100110101000011100101010010
00101001011000001011111110000011111111001001110001000011100000	11011001010001011010100010011011001100010101100001100101110010
10001011011010101011110110010010111111000001110001100011100000	11011001011001011110100010111011001100010100000001110001101110
10101001011010010011110110010011111111000001110001000011110110	11001101010111011110100010111011101100010100000001100101111010
00001001111001001011111110000011111101001001000001000011110110	11011001110111011010100010011000100100010101100011100001110010
10001001111010101111110110000011111111000001100001000011100110	11011001011101011110100010011010101100010100001011100001111010
10001001111001001011110110100010111111000000110001000111000000	10011001110001111110100010011011011100010100000011100001000010
00001001111001101011111110000111111111000001000001000111110001	11011011111011111010100010011000001100110100100011100001110010
00101001111001001011110110010011111111001000110001000011100110	11011001110101011010100010111011101100010101000011100101010010
00001001111001101011110110010111111111000000100000000111100010	11011010111101111010100010111010001100010100000011100001010010
00001001111001001011110110010111111111001000110001100011100011	11011011110101011010100010111011001100110101000011110001010010
10001001111001001101110100000111111111001001110001000011100010	11011011110101011110100010011011001100010101001010100000110010
10001001111000101011110110010011111111000000110001000011110000	11011001011011011110100010111011001100010100000011100001010010
10001001111001001111111110000111111111001001100000000011100110	11011010110101011110100010011010101100010101101011100001110010
00100000111001001111110110010111111111001001000000000011010010	10010010110111011000100010111000001100010101001011100101110010
01001001111010011001110110000111111111001000110010000011100110	11011110010101011010100010011011101100010101000111100000011011
00001001011001001011110100010111101111001001110001100111100110	11011011110101111010000010111011101100010101000000110001110010
01001010111011101111111110010111111111001000110001100011100110	11011011111101011000100010111011101100010101101011110001011111
10000001111000001111110110010111111111001000000000000111110000	11010010010011111110100010111000001100010101001011100001010010
00001001111010001011110110010111111111000001110001000011100010	11011011010101011010100010111011001100010100000011100001111010
10100001111001001101110110010111101111001000110001000011100010	11010011110101011110000010111011001100010101001011100100010010
00000001111010001011110110010011111111000001100001100011100011	11010001010101011010100010111010001100110100000011110001111010
00001001111001001001111110110111111111000001110001000011100000	11011011110001011010100010111011011100010100100011100000110010
10000001011000101111111110000010111101000000110001001011100100	11010001011001011110100010011011100100011100101001100001000010
00101001111001011011110100000011111111000000010001000011110100	11011101110011011010100010011001101100010100000010100101010010
00001001111001001111110110110011111111001000100010100011110010	11011000110111011010100010111010011100010101001111110001010010
10101001111010001111111110010111111111001000110001000011100110	11011011010101011110100010111011101100010101101011100101011010
10000001111101101001110110010111111111001001110001100011100111	11010011111101011110110010111011101100110101000011110000110010
10001011111001001011110110010111111101001000110001000011100100	11011011110001011110100010111011100100010101000011100001010110
00101001111001101111110110010111111111000001100001001011100000	11011011111001011010100010111010001100011100001011100101110010
00100000111001001011111100000011111111000000100001000011101111	11010001110101011001100010011010101100110100100010100101010010
00101001111001011011111110000111111101001000010001000011100001	11011111110001011010100010011001000100110101100011100101010010
00001000111010001011110110010111111111001001100001000011100100	11011011010001011000100010111010101100010101000011100001111010
00001001111000001111111100000111111111000001110001000011110000	11011011010011011010100010011011001100010100101010100001110010
10101010111001101011110110010111111011001000110001100011100011	11011011111101011100100000111011001100110101000011110101010110
00001001111010101001110100000111111111001001100001001011101010	11011011011101011011100010011010001100011101000010100000111010
10000001111001000011111110010111111111000001010001000011100111	11000011110101011110100010111001101100110100100011100001110010
00001001111000001011111110010111111111000001110001100011100011	11011011010101011010100010111011001100110100100011110001110010
10101001111000101011111110100111111111000001110001100011110011	11011011011111011110100010011011011100110100100011110101110010
00001000111011001011111110010011111111001000110001000011100111	11011001110101011000100010111011101100110101100011100001011010
00101111111000001101110100010011111111000000110001000011100000	11011001010001011010100010111011001100010100001010101100010110
10101001111001101001111110000111111111001001110001000011100010	11011011111101011110100010011011001100010101100011100100110010
00101000111001111011110110000011111111001001110001100011110010	11011101111111011000100010011011001100010101000011110101110010
10001010011000011011111110010111110111000001110001000011100010	11011111010101011100100010111011001100000100100001100001110110
10111001111000001011111110010111101111000001100001000011100111	11111011010101011110000010111010101100110100100011100101110010
00101000111011001011111100000111111111000001010001000011100000	11011011110001011000100010011001001100010100100010100101111010
00001101111001101011111110010011111111000000100000000011110010	11011000111111011010100010111010001100010100100011101001010010
10001111101011011001110110010111111111001001100001000111110011	11011111110111111110100010111010001100110101000011001000111110
00001000111010001011111100010111111101000001110001000111100011	11011011010101111000100010111011000100110100100010100001111010
10101001111010101011111100000111111101000001010001000011100011	11011011011101011110100010011001000100110100100010100101111010
00001010111001001001111110110011111111000001110001000011100011	11011001110101011000100010111011011100110100100011100000110110
10001001111001011011110110100011111111000000100001100011110110	11011101110111011110100010011010111100010100000011110001010010
00001001111001101011111110000111111111000000110000100011000100	10011010111001011010100010011011101100010100100011110001010010
00001001111001001011110110010111111001001001100001100011100011	11011011110101011010100000111010000100110101000011110001110010
00001011011001000111110110110111111101001001110001000101100000	11001011110001110010100010111011010100010101001001100001110110
10001000111001001011110110010111111111001001110000000011100000	11011010110001011100100010111011001100010101000011100001110010
00101101111000001011110110000011111011000001100001000011100011	11011001010101011010100000011010001100110100000011101101110010
00100000111011001111111110110111101111001000110001000011100110	11010011110101011000000010111011111100010101101011100101011010
00001101011001001011111100010111111111000001010001001011100011	11011011110101011010100010111001001100111100100000101001110010
10001000111001101011110110011011111101001001110000001011100000	11011000111001011100100010111011000100011101010011100001110010
00001000111000101011111110000111111111000000100000001011100100	11011010011001011000100010011010101100011100100011100001010010
10000001111001001011110110010010111111000001110001000111100110	11010001110101111110100010111011101100010100000011100001100010
00000001111000001011111110000111111101001001100001000011100000	11010011010001011010100010011010000100010101100011100001110010
10101001011001001111111110011011111111001001011001000011100010	11011001110101011110101010111001001100010101111001100101110010
00001001111000101011110110010011111111000001110001000011100000	11011001011001011010100010111011001100010100000011100001110010
00001011111000001011110110010111111111001000110010001011110101	11011010010011011010100010111011101100111101000111100001010110
00001001011001001111111110010011111111000000010001100011100010	11011001110101011010100010111001001100010100101001110001010010
10101000111011001011110110010111101111001001100001000011100011	11011011110101011100000010111010001100110101000011100101111010
00000001111001101001111110010011111111001001110001000011100010	11010001111101011010100010111011001100010101100011100000110010
00001000101000001011111110010111111111000001010000101011100000	11011010010001011000100010111001001100011100100011010001110010
10000000111000100011110110010111111111001001100000100011000101	10000010011001011100100010111010101100110101000011110001110010
10101001111000001011110110000111111111000001110001100011100010	11011011010101011110100010011011001100010100000011110101110010
00001001111001100011111110001011111111000001010001001011100011	11001001111101011010100010011001001100111100110011100001110010
10001010111001100011111110010111111111001000110001000011100100	11001011111001011100100010111011101100010101100011100001010110
10000001111001001001110100010111111111000001100001001011100000	11010011110001011110100010111010001100011100000010100000110010
10001101111011001111110100010111111111000001100001000011100011	11011011110101011110100010111010001100110100001010101001111010
10001001011001101011110110010111111111000001100001000111100011	11011011111101111110100010111010001100110100000001100001110010
00101011111001001011111110000011111100001001100001000011110010	11011001110111011010100010011010000000010101100011100101110110
10100001111000001011111100010111111011000000110001000011100111	11010011010101011110100000111011101100110100100010100101010010
00001000111001101011110100010111111111001000100001000011101111	11011011111101011001100010111010101100110101000010100001010010
00001001111010001011111110110111111111001001110001000011100000	11011011010001011010100010111011011100010101100011100001111010
00001001111001101001110110110111111111000001100011000011100011	11011011111101011010100010111010011100110100000111100000110010
10001001111001001001110100010111111111000001100001101011101111	11011011110101011111100010111010101100111100000010110000110010
00001011011000101011110110010111111111000001101001000011100000	11011011011001011010101010111010001100010100000001100001110110
00001001111001011001111110000111111111001001100001000011100110	11011111110101011010100010011010101100010101100011100000110010
10001010111001001011111100010111111111000000110000000011100011	11011010110101011100100010111011001100110100100010100001010110
00001100011000001011110110010111111111001001010001100011100100	11011011010001011000100010111001101100010101000001111001110010
00001001111000101011111110000111111111000001110000000011100000	11011010011001011010100010011011001100010100100011100001110010
00001001111001101111111110010011111111000001110001000111100010	11011001111101111010100010111011001100010100101011100001110010
00101001111001001111111110000111111111000000110101000011100110	11011011110101011010100010011011101100010100101011100111010010
00101001011001001011110110010111111111000000010000100011110100	11011010110011011010100010111001101100010100000001110101010010
10101001111000001111110110010111111111001001100001000011100011	11011011010101011110100010111010001100110101001011100101110010
00001011111001101011111110010011111101000001110001001011000110	10011001111101011010100010111011100100011100100011100001110110
00001001101000001011111110010111111101000001010001000011100110	11011011010101011010100010111001100100010100100011000001110010
00001011111000001111110100100111111111000001110001100011100100	11011011010001011010100010011011111100010100001010110001110110
10101001111001001011110110100110111111001000100001000010100100	11011011100001011110100010011010111100010101000011100101000010
00100001111001001011111110010111111111001001100001000011110000	11010011110011011010100010111010001100010101100011100101110010
00001001111001101011110100110011111111000001110001100011100111	11011001111101011010100010111011111100110100000010110001110010
10001011111001111111111110010011110111000000110001100011100000	11011101111001011110100010111011001100000100101011110001010110
00101011111001001011111110010111111111000000100001100011100011	11011011110101011010100010111010001100110100100011110101010110
10101011101001101001110110010111111111000001110001000011100100	11011011111001011110100010111011101100010100000011000100110110
10001000111001101011111110010111111111000001010001100011000011	10011011111101011100100010111001001100110100100011110001110010
00001011101000001011110100000101111111001001010001100011100100	11011011010001011010100010011001101100010101000010010001110100
00001101111001001001111100010011111101000001110001000111100010	11011001110101111010100010111011000100010100100010101000110010
10100001011001001011111110010111111111000001110001100011110111	11010011110111011110100010111011101100110100100001110101110010
00001001111000001011110110000101111111000001110011000011100011	11011011010101011010100010011011001100110100000111100001110000
00001000111000001011110110010111111101000001110000100011100100	11011010010001011000100010111011100100010100000011110001110010
00000001111000101011110110010111111111000001110001100011100100	11010011011001011010100010111011101100010100000011110001110010
00101000111001101011110110010010111101010001010011100011100001	11011001111001011000100010111001000110110100000111110101100010
00001000111000001111110110010111111101000000110001000111100011	11011011010101111000100010111011000100110100001011100001010010
10000011111001001011110110010111111111000000100001000011100000	11010011110001011110100010111010001100010100000011100001010110
10001000011000001011110110000111111111011001110001000011100111	11011011010101011100100010011011101110110101000001100001110010
00000000111000001011110100010111101111000001010000000111100000	11010010010001111000000010111001001100010100000010100001110010
00001001111011011011110110010110111111000000100011001011110000	11011111110011011010100010111010001100011100000111100001001010
00101001111010101011110110000011111101000000110001100011000011	10011001011101011010100010011011000100110100000011110101011010
00001001111001001011110110010111111111001001110001100011100000	11011011110001011010100010111011001100010101000011110001110010
10101000111000001011110110010111111111000001000001000011101000	11011011010001011101100010111000001100010100000011100101110010
00001000111001001111110110110111111111000001110001000011100000	11011011110001011000100010111011011100010100001011100001110010
00001011011001101111110110000111111110000001010000100111100101	11011010111001111010100010011001101000110100001001110001110110
10000000111011001011110110000011111111001001110001000011100110	11010001110101011100100010011011101100010101000011100001111010
10101001011011101101110110000111111111001000110001100011100000	11011011111001011110100010011011001100010101001001110100011010
00001010111001101111110100000111111111000001110001100011100010	11011011111101011000100010011011001100010100001010110001110110
10001011111000001011111100110111111111010001110001100011101011	11011011010101011111100010111011011110110100100010110001110110
00001001111001101001110110010111111111001000100000100011110100	11011010111011011010100010111010101100010101000011110000010010
00001011111001101011111110010011111011001001100001100011100010	11011001111101011010100000111010001100010101100011110001110110
00000010011011011111110110100111111111000000010001000011000010	10010111110101011000100010011001011100010100001001100001011110
00101001111001101011110110110011111101001000100001000011100011	11011001111101011010100010111010010100110101000011100101010010
10101001111010101001110100000011111111001000110001101011100010	11011001011101011110100010011011001100011101000010110100011010
10001001111001000101111110000111101101010001100001000011100000	11001011110001011110000010011010000110010100101011100000110010
00001001111000001111110110010111111101000000100111000011100001	11011011010001011010100010111010000100110100001111100011010010
10101010111000001111110110000111111111000001110001000011100111	11011011010101011100100010011011101100110100001011100101110110
00001001111001001111110100100111111111000001110001000011100011	11011011110101011010100010011011011100110100001010100001110010
10101001111000000011110110010111111111001001100001100011100100	11001011010001011110100010111010101100010101000011110101110010
00101101111001001011110110010011111111001000100001000011110100	11011001110011011010100010111010101100010101000011101101010010
10101111011011011011111110000111111111001001010001000011100011	11011111110101011110100010011001001100110101100001101101111110
10001100101011101111111110110011111110001000110001000011111110	11011001111111011101100010111011111000010101101011001001011010
00001001111000001111111110000011111011000001100001000011100000	11011001010001011010100000011010001100010100101011100001110010
00001010111001101011111110000111111101001001110011100011100000	11011011111001011000100010011011000100010101100111110001110110
00101001111000001011110110010101111111001001110001100011100011	11011011010101011010100010111011001100110101000011110101110000
10001001111000101011111110010111111101000001110001000111100111	11011011011101111110100010111011100100110100100011100001110010
00000000111001001111110110000011111101001001110011000111100010	11010001110101111000100010011011000100010101001111100001110010
10001001111000001011111100010111111111001000110001000011100010	11011011010101011110100010111011001100010101100010100001010010
10001001011000011101110110010111111111000001100011000111101000	11011111010001111111100010111010001100010100001101100000110010
10001001111000001011111110000111111111001000100001000011100010	11011011010101011110100010011010001100010101100011100001010010
10001011111000001111110110010111111111000001100000000011100110	11011010010101011110100010111010101100010100001011100001110110
00101001111000001011110110010011111111001001110001100111110010	11011001010111111010100010111011001100010101000011110101110010
10000101111001101111111110010111111111000000110000100011100110	11010010111101011110100010111011101100010100101011111001010010
00011001111001001011111110010111111111000001101001000011100010	11111011110101011010101010111010001100010100100011100001110010
10001000111000111001110110010111111011001001110001100011100000	11011111011001011100100000111011001100010101000011110000110010
10101001111000101011111110010011101111000001110001000011100111	11011001011101011110000010111011101100110100100011100101110010
00001001111001101111111110011111111111001001100011101011100011	11011011111101011010100010111010001100111101111111110001110010
00001001111011101001110110000111111111001001110001000011100000	11011011111001011010100010011011001100010101000011100000111010
00001000111001001011111110010111111101100011101001100011100011	11011011110101011000101011111010000101110100100011110001110010
00000010111000001011111100000111111111001000000011000011110010	11010011010111011000100010011000001100010101100110100001010110
00001001111010101001111110010111111111000001100001000011100111	11011011011101011010100010111010101100110100100011100000111010
00001001011000101001111110010011111111001001110001100011100000	11011001011001011010100010111011001100010101100001110000110010
10001001111001101111110110010011111111000000100001000011100010	11011001111101011110100010111010001100010100001011100001010010
00101001111000001111111110010111111111000001100001000011000000	10011011010001011010100010111010001100010100101011100101110010
00001001111010100000111110010111111111001001000001100011110010	11001011011111011010100010110000001100010101100011110000111010
00101001111001101001110110010111111111000001010001000011100111	11011011111101011010100010111001101100110100000011100100110010
00101001111000001011110110010111111111000000110000010011101011	11011010010101011011100110111011001100110100000011100101010010
00001001111011101011111110010111111111000001110001100001110110	11011011111111010010100010111011101100010100100011110001111010
00001001011001101011110110010111111111000000100000100011100011	11011010111101011010100010111010001100110100000001110001010010
00001001111011001001110110110011111111000001110001100011100011	11011001110101011010100010111011011100110100000011110000111010
00100010111000101011110110000111111101000001100001000011100010	11010011011101011000100010011010000100010100000011100101110110
00000001111011001011110110010111111101001001100001000011100011	11010011110101011010100010111010000100110101000011100001111010
00000001111001001111110110010011111111001001110001000011100011	11010001110101011010100010111011001100110101001011100001110010
00001001111000001011110110110111111111001000010001100011100011	11011011010101011010100010111001011100110101000011110001010010
00001011111000001011111110010111111111000001010001000011110100	11011011010011011010100010111001101100010100100011100001110110
00001001111001001011111110110101111111000001010001000011110110	11011011110111011010100010111001111100010100100011100001110000
10101000111011001101111110010011111111001001110000000011100110	11011000110101011100100010111011101100010101101011100100111010
00001001111000110001111110010111111111001001100001000011100011	11001111011101011010100010111010001100110101100011100000110010
00001001111001101111110110000111111011000001100001000011100010	11011011111101011010100000011010001100010100001011100001110010
10001001111010001011110100010111111111000001110001000011110010	11011011010111011110100010111011001100010100000010100001111010
10101000111001001011110110010111111111001001100001100011100010	11011011110101011100100010111010001100010101000011110101110010
10101001111001001011110110010111111111000001100001100011110000	11011011110011011110100010111010001100010100000011110101110010
00100001111000000001111110010111111111001001100001000011110100	11000011010011011010100010111010101100010101100011100100110010
00001011111000101011110110010111111111001001110011000011100000	11011011011001011010100010111011001100010101000111100001110110
00101001111001101001110100010111101111001000100000100011100011	11011010111101011010000010111010001100110101000010110100010010
00101001111010011011111110000111111101001001010001000011100110	11011111010101011010100010011001100100010101100011100101111010
00001001111001001011110110010011110101001001110001000011110111	11011001110111011010100010111011100100100101000011100001110010
00001000011010001001110100000111111111000001110001100111101111	11011011010101111001100010011011101100110100000000110000111010
10001001101001101001110100010111111111000001100011000011100011	11011011111101011110100010111010001100110100000110000000110010
10000101111001001011110100000111111111001001100001000011100110	11010011110101011110100010011010101100010101000010101001110010
00000001111000001011110100010111111111000001110001100111100110	11010011010101111010100010111011101100010100000010110001110010
00001001111001101111110110010111111111001001100001001011100100	11011011111001011010100010111010101100011101001011100001110010
10001100111011001111110110010111100111100000110001000011110101	11011011110011011100000010111011101101100100001011101001011010
10001011101001001011110100000111111111000001110001000011100010	11011011110101011110100010011011001100010100000010000001110110
10000001111000001011110100010111111111000000110001000011100110	11010011010101011110100010111011101100010100000010100001010010
10001010101001101011110110010011111111000001000001001011100010	11011001111101011100100010111000001100011100000011000001110110
00001000111000101111111110010111111101001000110001101011110011	11011011011111011000100010111011000100111101101011110001010010
00111001111001101001111110000111101101000000110000000011100001	11111010111001011010000010011011000100110100100011100100010010
00001001011000001011111110000111111111000000110000000011010110	10011010010111011010100010011011101100010100100001100001010010
10101001111001011011111100000111111111001001110001000011110110	11011111110111011110100010011011101100010101100010100101110010
00001001111001101011111110000111111111001001110001000011100111	11011011111101011010100010011011101100110101100011100001110010
10000001111011101001111110000111111111000000110001000011100110	11010011111101011110100010011011101100010100100011100000011010
00001001011001101011110110010111111111000001110001000011100010	11011011111101011010100010111011001100010100000001100001110010
00000001111001001011110100010111111111001000110001000011100000	11010011110001011010100010111011001100010101000010100001010010
