time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s
3.859735542006092,absorbing,L,1,0,2365,2264,0,0,0,19,0,0,0.03772212500916794,0.032764417002908885,0.07048654201207682,0.071088291995693,392,736,1,4,False,False,False,False,392,1,False,512,0.002,,392,0,total_elems,392,736,1,1,,,,0.0,1,4,392,586,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.928641417005565,absorbing,R,1,1,2365,2264,0,1,1,14,1,1,0.03233383400947787,0.032395125017501414,0.06472895902697928,0.0653981659852434,848,736,4,4,False,False,False,False,736,4,False,512,0.002,,392,0,total_elems,848,736,1,1,,,,0.0,4,4,736,672,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.996644124999875,absorbing,L,2,1,2365,2264,0,1,1,21,0,1,0.03259129199432209,0.03235854199738242,0.06494983399170451,0.06564383298973553,1288,1756,4,4,False,False,False,False,1288,4,False,512,0.002,,392,0,total_elems,1288,1756,1,1,,,,0.0,4,4,1288,774,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.067286834004335,absorbing,R,2,2,2365,2264,0,1,1,15,0,1,0.03507583399186842,0.032673792011337355,0.06774962600320578,0.06843324998044409,2840,2164,8,4,False,False,False,False,2164,4,False,512,0.002,,392,0,total_elems,2840,2164,1,1,,,,0.0,4,4,2164,846,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.137422083993442,absorbing,R,2,3,2365,2264,0,1,1,15,0,1,0.034754541993606836,0.032448750018374994,0.06720329201198183,0.06788058401434682,4556,3596,16,16,False,False,False,False,3596,16,False,512,0.002,,392,0,total_elems,4556,3596,1,1,,,,0.0,16,4,3596,946,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.207755999988876,absorbing,R,2,4,2365,2264,0,1,1,16,0,1,0.03469737499835901,0.0326323329936713,0.06732970799203031,0.06802095798775554,6540,6488,16,16,False,False,False,False,6488,16,False,512,0.002,,392,0,total_elems,6540,6488,1,1,,,,0.0,16,4,6488,1066,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.278762625006493,absorbing,L,3,4,2365,2264,2,1,3,20,2,3,0.03496212500613183,0.03310862500802614,0.06807075001415797,0.0687449170218315,10044,11744,16,16,False,False,False,False,10044,16,False,512,0.002,,392,0,total_elems,10044,11744,1,1,,,,0.0,16,4,10044,1292,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.350542375002988,absorbing,R,3,5,2365,2264,2,1,3,16,0,3,0.03460762501345016,0.034193625004263595,0.06880125001771376,0.06949100000201724,18156,17040,16,16,False,False,False,False,17040,16,False,512,0.002,,392,0,total_elems,18156,17040,1,1,,,,0.0,16,4,17040,1520,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.42500149999978,absorbing,R,3,6,2365,2264,2,1,3,15,0,3,0.03608300001360476,0.03543908300343901,0.07152208301704377,0.07226587500190362,32064,30852,64,64,False,False,False,False,30852,64,False,512,0.002,,392,0,total_elems,32064,30852,1,1,,,,0.0,64,4,30852,1826,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.516413749981439,absorbing,L,4,6,2365,2264,2,1,3,20,0,3,0.04519954198622145,0.04321941698435694,0.08841895897057839,0.08916224999120459,55836,64736,64,64,False,False,False,False,55836,64,False,512,0.002,,392,0,total_elems,55836,64736,1,1,,,,0.0,64,4,55836,2276,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.627484917000402,absorbing,R,4,7,2365,2264,2,2,4,14,1,4,0.056882166012655944,0.05121899998630397,0.10810116599895991,0.10881904201232828,128112,106904,64,64,False,False,False,False,106904,64,False,512,0.002,,392,0,total_elems,128112,106904,1,1,,,,0.0,64,4,106904,2758,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.801049458998023,absorbing,R,4,8,2365,2264,2,2,4,15,0,4,0.08814854201045819,0.08241620799526572,0.1705647500057239,0.17128683300688863,200528,195320,128,128,False,False,False,False,195320,128,False,512,0.002,,392,0,total_elems,200528,195320,1,1,,,,0.0,128,4,195320,3300,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.175778999982867,absorbing,R,4,9,2365,2264,2,2,4,15,0,4,0.18823904200689867,0.18346416600979865,0.3717032080166973,0.37248424999415874,398000,304152,256,128,False,False,False,False,304152,128,False,512,0.002,,392,0,total_elems,398000,304152,1,1,,,,0.0,128,4,304152,3850,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.783860541996546,absorbing,L,5,9,2365,2264,2,2,4,19,0,4,0.2696503750048578,0.33355004200711846,0.6032004170119762,0.6049906249972992,596304,610704,256,256,False,False,False,False,596304,256,False,512,0.002,,392,0,total_elems,596304,610704,1,1,,,,0.0,256,4,596304,5094,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.561573916987982,absorbing,L,6,9,2365,2264,3,2,5,18,1,5,0.8821230829926208,0.8925866250065155,1.7747097079991363,1.7755098749767058,800396,1074888,256,256,False,False,False,True,800396,256,False,512,0.002,,392,0,total_elems,800396,1074888,1,1,,,,0.0,256,4,800396,5980,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.287338833994,absorbing,L,7,9,2365,2264,5,2,7,14,2,7,0.5432999579934403,1.1788418329961132,1.7221417909895536,1.7233125409984495,868548,1575428,256,256,False,False,False,True,868548,256,False,512,0.002,,392,0,total_elems,868548,1575428,1,1,,,,0.0,256,4,868548,6612,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.935500291991048,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,1311812,7412,390,98,0,both,0,49,49,4,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.829870666988427,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,669988,5734,390,98,0,both,1,48,48,12,16,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.348156374995597,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,409540,4584,390,98,0,left,0,49,49,14,30,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.268565459002275,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,203520,3490,390,98,0,left,1,48,48,23,53,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.52573612498236,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,127368,2854,390,98,0,right,0,49,49,12,65,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.74351212498732,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,87848,2478,390,98,0,right,1,48,48,14,79,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01991812500637,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,50676,1940,390,98,1,both,0,49,49,20,20,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.21889541699784,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,27212,1536,390,98,1,both,1,48,48,13,33,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.30615674998262,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,14660,1262,390,98,1,left,0,49,49,14,47,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.380036083981395,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,8724,1130,390,98,1,left,1,48,48,10,57,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.446559792006155,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,5796,1026,390,98,1,right,0,49,49,7,64,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.511859541991726,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,5256,988,390,98,1,right,1,48,48,6,70,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.62634716698085,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3812,926,390,98,2,both,0,49,49,9,9,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.741443749982864,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,2660,838,390,98,2,both,1,48,48,13,22,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.80512458400335,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,2084,790,390,98,2,left,0,49,49,7,29,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.86654191699927,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1856,766,390,98,2,left,1,48,48,3,32,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.928742249991046,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1684,750,390,98,2,right,0,49,49,3,35,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.98905458400259,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1624,744,390,98,2,right,1,48,48,1,36,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.102142624993576,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1096,692,390,98,3,both,0,49,49,12,12,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.21061391700641,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,892,670,390,98,3,both,1,48,48,6,18,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.27049599998281,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,868,666,390,98,3,left,0,49,49,1,19,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.33236425000359,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,736,640,390,98,3,left,1,48,48,5,24,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.39152049997938,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,676,634,390,98,3,right,0,49,49,1,25,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.416770291980356,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,676,634,390,98,3,right,1,48,48,0,25,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.52499083400471,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,556,618,390,98,4,both,0,49,49,6,6,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.63055933400756,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,520,612,390,98,4,both,1,48,48,3,9,,,,,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.656128917005844,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,520,612,390,98,4,left,0,49,49,0,9,,,,,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.715549249987816,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,496,606,390,98,4,left,1,48,48,1,10,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.74073699998553,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,496,606,390,98,4,right,0,49,49,0,10,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.76613025000552,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,496,606,390,98,4,right,1,48,48,0,10,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.81539350000094,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,496,606,390,98,5,both,0,49,49,0,0,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.86387050000485,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,496,606,390,98,5,both,1,48,48,0,0,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.88921541700256,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,496,606,390,98,5,left,0,49,49,0,0,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.9144772090076,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,496,606,390,98,5,left,1,48,48,0,0,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.939651416993,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,496,606,390,98,5,right,0,49,49,0,0,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.96466454199981,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,496,606,390,98,5,right,1,48,48,0,0,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.970001209003385,unswap_cycle_summary,,,,,,5,2,7,,,,,,,,,,,,,,,,,,,512,0.002,,,,,,,,,,,,,4,4,496,606,390,98,,,,,,,,,,,,,,,,,,,,1,22.94916083299904,7,1984,1977,7,False,,,,,,,,,,,,,,,,,,,,,
39.07646629199735,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,left,post_unswap,5.105834957998013,20,2360,False,False,False,7,2,lookahead_total,8,False,1,1132,"(57068, 57068, 64, 64, 1577, 20227, 2384)",0.6438369170064107,4.461973250989104,"[{'seed': 123, 'score': (116036, 116036, 64, 64, 1645, 20497, 2472), 'num_layers': 2472, 'total_swaps': 20497, 'max_layer_swaps': 23, 'swap_only_layers': 1645, 'work_layers': 827, 'unitary_layers': 827, 'first_work_layer': 4, 'leading_no_work_layers': 4, 'lookahead_layers_scored': 8, 'lookahead_final_elems': 116036, 'lookahead_final_max_bond': 64, 'lookahead_peak_elems': 116036, 'lookahead_peak_max_bond': 64, 'lookahead_peak_bond_l2': 41887}, {'seed': 1132, 'score': (57068, 57068, 64, 64, 1577, 20227, 2384), 'num_layers': 2384, 'total_swaps': 20227, 'max_layer_swaps': 22, 'swap_only_layers': 1577, 'work_layers': 807, 'unitary_layers': 807, 'first_work_layer': 4, 'leading_no_work_layers': 4, 'lookahead_layers_scored': 8, 'lookahead_final_elems': 57068, 'lookahead_final_max_bond': 64, 'lookahead_peak_elems': 57068, 'lookahead_peak_max_bond': 64, 'lookahead_peak_bond_l2': 20242}]",5.105820542026777,10.042989499983378
44.013461124995956,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,right,post_unswap,4.93681770801777,20,2257,False,False,False,7,2,lookahead_total,8,False,1,1132,"(116104, 116104, 64, 64, 1670, 18717, 2475)",0.6457597909902688,4.291034916968783,"[{'seed': 123, 'score': (137148, 137148, 64, 64, 1305, 18595, 2099), 'num_layers': 2099, 'total_swaps': 18595, 'max_layer_swaps': 23, 'swap_only_layers': 1305, 'work_layers': 794, 'unitary_layers': 794, 'first_work_layer': 3, 'leading_no_work_layers': 3, 'lookahead_layers_scored': 8, 'lookahead_final_elems': 137148, 'lookahead_final_max_bond': 64, 'lookahead_peak_elems': 137148, 'lookahead_peak_max_bond': 64, 'lookahead_peak_bond_l2': 45718}, {'seed': 1132, 'score': (116104, 116104, 64, 64, 1670, 18717, 2475), 'num_layers': 2475, 'total_swaps': 18717, 'max_layer_swaps': 21, 'swap_only_layers': 1670, 'work_layers': 805, 'unitary_layers': 805, 'first_work_layer': 3, 'leading_no_work_layers': 3, 'lookahead_layers_scored': 8, 'lookahead_final_elems': 116104, 'lookahead_final_max_bond': 64, 'lookahead_peak_elems': 116104, 'lookahead_peak_max_bond': 64, 'lookahead_peak_bond_l2': 40825}]",4.936805584002286,10.042989499983378
44.01351270900341,cycle_progress,,,,,,5,2,7,,,,,,,,,,,,,,,,,,,512,0.002,,392,0,,,,,,,,,,4,4,496,606,390,98,,,,,,,,,,,,,,,,,,,,1,,7,1984,1977,7,False,,,,,,,,,,,,,,,,,,,,,10.042989499983378
44.090799666999374,absorbing,L,1,0,2384,2475,5,2,7,22,0,0,0.034376165975118056,0.03361824998864904,0.0679944159637671,0.07164333297987469,496,956,4,4,False,False,False,False,496,4,False,512,0.002,,496,0,total_elems,496,956,1,1,,,,0.0,4,4,496,606,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.16239987500012,absorbing,R,1,1,2384,2475,5,2,7,16,0,0,0.034858750004787,0.03365204198053107,0.06851079198531806,0.0692686669935938,1004,956,4,4,False,False,False,False,956,4,False,512,0.002,,496,0,total_elems,1004,956,1,1,,,,0.0,4,4,956,700,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.23438799998257,absorbing,L,2,1,2384,2475,5,2,7,21,0,0,0.03495491700596176,0.03381125000305474,0.0687661670090165,0.06954862500424497,1656,1872,4,4,False,False,False,False,1656,4,False,512,0.002,,496,0,total_elems,1656,1872,1,1,,,,0.0,4,4,1656,800,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.30673283399665,absorbing,R,2,2,2384,2475,5,2,7,17,0,0,0.03501737499027513,0.034072167007252574,0.0690895419975277,0.0699680000252556,2728,2416,8,4,False,False,False,False,2416,4,False,512,0.002,,496,0,total_elems,2728,2416,1,1,,,,0.0,4,4,2416,870,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.37884879199555,absorbing,L,3,2,2384,2475,5,2,7,20,0,0,0.03515987499849871,0.03381929200259037,0.06897916700108908,0.06973995800944977,4132,4700,16,16,False,False,False,False,4132,16,False,512,0.002,,496,0,total_elems,4132,4700,1,1,,,,0.0,16,4,4132,1004,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.45132829199429,absorbing,L,4,2,2384,2475,5,2,7,19,0,0,0.03512879100162536,0.034158875001594424,0.06928766600321978,0.07008758399751969,7828,8884,16,16,False,False,False,False,7828,16,False,512,0.002,,496,0,total_elems,7828,8884,1,1,,,,0.0,16,4,7828,1166,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.52681924999342,absorbing,L,5,2,2384,2475,6,2,8,17,1,1,0.036717958020744845,0.03568912498303689,0.07240708300378174,0.07317091600270942,12456,18628,16,64,False,False,False,False,12456,16,False,512,0.002,,496,0,total_elems,12456,18628,1,1,,,,0.0,16,4,12456,1370,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.60388808400603,absorbing,L,6,2,2384,2475,7,2,9,15,1,2,0.037417791987536475,0.03650462502264418,0.07392241701018065,0.07467520900536329,20128,24988,16,64,False,False,False,False,20128,16,False,512,0.002,,496,0,total_elems,20128,24988,1,1,,,,0.0,16,4,20128,1626,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.685980416979874,absorbing,L,7,2,2384,2475,7,2,9,15,0,2,0.03879479199531488,0.040098958008456975,0.07889375000377186,0.07967437501065433,39964,44692,64,64,False,False,False,False,39964,64,False,512,0.002,,496,0,total_elems,39964,44692,1,1,,,,0.0,64,4,39964,2040,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.78276666699094,absorbing,L,8,2,2384,2475,7,2,9,13,0,2,0.04304862499702722,0.050579375005327165,0.09362800000235438,0.09441479100496508,62876,101008,64,64,False,False,False,False,62876,64,False,512,0.002,,496,0,total_elems,62876,101008,1,1,,,,0.0,64,4,62876,2284,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.892916916985996,absorbing,L,9,2,2384,2475,7,2,9,13,0,2,0.044132832990726456,0.06282383401412517,0.10695666700485162,0.10776216699741781,75032,107792,64,64,False,False,False,False,75032,64,False,512,0.002,,496,0,total_elems,75032,107792,1,1,,,,0.0,64,4,75032,2506,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.00867716700304,absorbing,L,10,2,2384,2475,7,2,9,13,0,2,0.04674216700368561,0.06575929198879749,0.1125014589924831,0.11336262500844896,94136,128144,64,64,False,False,False,False,94136,64,False,512,0.002,,496,0,total_elems,94136,128144,1,1,,,,0.0,64,4,94136,2836,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.14366066700313,absorbing,L,11,2,2384,2475,7,2,9,13,0,2,0.05858245800482109,0.07311366600333713,0.13169612400815822,0.13252658300916664,129716,166256,64,64,False,False,False,False,129716,64,False,512,0.002,,496,0,total_elems,129716,166256,1,1,,,,0.0,64,4,129716,3154,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.30182274998515,absorbing,L,12,2,2384,2475,8,2,10,12,1,3,0.07705095899291337,0.0778760829998646,0.15492704199277796,0.1557495419983752,182896,187052,64,64,False,False,False,False,182896,64,False,512,0.002,,496,0,total_elems,182896,187052,1,1,,,,0.0,64,4,182896,3672,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.55109216700657,absorbing,R,12,3,2384,2475,8,2,10,15,0,3,0.12028945802012458,0.12576695898314938,0.24605641700327396,0.2468954169889912,345516,249448,256,64,False,False,False,False,249448,64,False,512,0.002,,496,0,total_elems,345516,249448,1,1,,,,0.0,64,4,249448,4020,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.88690654200036,absorbing,L,13,3,2384,2475,10,2,12,12,2,5,0.12817304200143553,0.2042589579941705,0.332431999995606,0.3333330840105191,313764,461380,64,256,False,False,False,False,313764,64,False,512,0.002,,496,0,total_elems,313764,461380,1,1,,,,0.0,64,4,313764,4490,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.37090254199575,absorbing,R,13,4,2384,2475,10,3,13,15,1,6,0.2281520419928711,0.2525017079897225,0.4806537499825936,0.4815630830125883,649316,519168,256,256,False,False,False,False,519168,256,False,512,0.002,,496,0,total_elems,649316,519168,1,1,,,,0.0,256,4,519168,5558,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.12024187500356,absorbing,L,14,4,2384,2475,11,3,14,14,1,7,0.27223425000556745,0.47334941700682975,0.7455836670123972,0.7466892089869361,782528,971808,256,256,False,False,False,False,782528,256,False,512,0.002,,496,0,total_elems,782528,971808,1,1,,,,0.0,256,4,782528,6658,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.76622841699282,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,1637088,7564,390,98,0,both,0,49,49,7,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.92471670900704,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,4,1890040,6778,390,98,0,both,1,48,48,13,20,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.24904441699618,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,4,1566528,5784,390,98,0,left,0,49,49,13,33,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.7855593340064,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,4,1480792,5192,390,98,0,left,1,48,48,12,45,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.31563429199741,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,4,1447272,4832,390,98,0,right,0,49,49,9,54,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
